Class	Length	Reads
ensembl-snoRNA_Match_Genome	42	29.64
ensembl-snoRNA_Match_Genome	43	26.78
ensembl-snoRNA_Match_Genome	44	19.25
ensembl-snoRNA_Match_Genome	45	34.49
ensembl-antisense_Unmatch_Genome	16	1.00
ensembl-antisense_Unmatch_Genome	20	1.17
ensembl-antisense_Unmatch_Genome	21	1.00
ensembl-antisense_Unmatch_Genome	23	3.67
ensembl-antisense_Unmatch_Genome	24	2.50
ensembl-antisense_Unmatch_Genome	25	1.00
ensembl-antisense_Unmatch_Genome	26	1.00
ensembl-antisense_Unmatch_Genome	27	3.00
ensembl-antisense_Unmatch_Genome	28	1.00
ensembl-antisense_Unmatch_Genome	29	1.00
ensembl-antisense_Unmatch_Genome	30	3.00
ensembl-antisense_Unmatch_Genome	31	2.25
ensembl-antisense_Unmatch_Genome	32	1.50
ensembl-antisense_Unmatch_Genome	33	0.50
ensembl-antisense_Unmatch_Genome	35	0.25
ensembl-antisense_Unmatch_Genome	37	2.54
ensembl-antisense_Unmatch_Genome	39	0.25
ensembl-antisense_Unmatch_Genome	41	0.33
ensembl-antisense_Unmatch_Genome	43	0.50
ensembl-antisense_Unmatch_Genome	44	0.25
ensembl-lincRNA_Unmatch_Genome	18	1.00
ensembl-lincRNA_Unmatch_Genome	20	0.33
ensembl-lincRNA_Unmatch_Genome	21	0.83
ensembl-lincRNA_Unmatch_Genome	22	1.00
ensembl-lincRNA_Unmatch_Genome	23	0.67
ensembl-lincRNA_Unmatch_Genome	24	1.75
ensembl-lincRNA_Unmatch_Genome	26	1.67
ensembl-lincRNA_Unmatch_Genome	27	1.00
ensembl-lincRNA_Unmatch_Genome	28	2.00
ensembl-lincRNA_Unmatch_Genome	29	7.00
ensembl-lincRNA_Unmatch_Genome	30	3.00
ensembl-lincRNA_Unmatch_Genome	31	3.50
ensembl-lincRNA_Unmatch_Genome	32	0.25
ensembl-lincRNA_Unmatch_Genome	33	1.25
ensembl-lincRNA_Unmatch_Genome	34	2.00
ensembl-lincRNA_Unmatch_Genome	35	0.50
ensembl-lincRNA_Unmatch_Genome	36	1.50
ensembl-lincRNA_Unmatch_Genome	37	2.36
ensembl-lincRNA_Unmatch_Genome	38	2.50
ensembl-lincRNA_Unmatch_Genome	39	2.00
ensembl-lincRNA_Unmatch_Genome	40	0.50
ensembl-lincRNA_Unmatch_Genome	41	0.83
ensembl-lincRNA_Unmatch_Genome	42	3.17
ensembl-lincRNA_Unmatch_Genome	43	0.25
ensembl-lincRNA_Unmatch_Genome	44	1.33
ensembl-lincRNA_Unmatch_Genome	45	1.00
ensembl-processed_transcript_Unmatch_Genome	20	1.50
ensembl-processed_transcript_Unmatch_Genome	21	2.17
ensembl-processed_transcript_Unmatch_Genome	22	3.00
ensembl-processed_transcript_Unmatch_Genome	23	0.67
ensembl-processed_transcript_Unmatch_Genome	24	0.75
ensembl-processed_transcript_Unmatch_Genome	26	4.33
ensembl-processed_transcript_Unmatch_Genome	27	2.00
ensembl-processed_transcript_Unmatch_Genome	28	1.00
ensembl-processed_transcript_Unmatch_Genome	30	1.00
ensembl-processed_transcript_Unmatch_Genome	31	1.25
ensembl-processed_transcript_Unmatch_Genome	32	1.25
ensembl-processed_transcript_Unmatch_Genome	33	2.25
ensembl-processed_transcript_Unmatch_Genome	34	1.00
ensembl-processed_transcript_Unmatch_Genome	35	2.25
ensembl-processed_transcript_Unmatch_Genome	36	0.50
ensembl-processed_transcript_Unmatch_Genome	37	3.11
ensembl-processed_transcript_Unmatch_Genome	38	3.50
ensembl-processed_transcript_Unmatch_Genome	39	0.75
ensembl-processed_transcript_Unmatch_Genome	40	0.50
ensembl-processed_transcript_Unmatch_Genome	41	0.83
ensembl-processed_transcript_Unmatch_Genome	42	1.83
ensembl-processed_transcript_Unmatch_Genome	43	1.25
ensembl-processed_transcript_Unmatch_Genome	44	1.42
ensembl-sense_overlapping_Unmatch_Genome	31	1.00
Rfam-DNA_Match_Genome	15	21917.92
Rfam-DNA_Match_Genome	16	25287.51
Rfam-DNA_Match_Genome	17	21909.80
Rfam-DNA_Match_Genome	18	15577.14
Rfam-DNA_Match_Genome	19	9116.23
Rfam-DNA_Match_Genome	20	4029.46
Rfam-DNA_Match_Genome	21	1825.66
Rfam-DNA_Match_Genome	22	1178.87
Rfam-DNA_Match_Genome	23	684.93
Rfam-DNA_Match_Genome	24	379.48
Rfam-DNA_Match_Genome	25	387.79
Rfam-DNA_Match_Genome	26	357.51
Rfam-DNA_Match_Genome	27	312.15
Rfam-DNA_Match_Genome	28	486.77
Rfam-DNA_Match_Genome	29	703.64
Rfam-DNA_Match_Genome	30	975.69
Rfam-DNA_Match_Genome	31	571.18
Rfam-DNA_Match_Genome	32	375.86
Rfam-DNA_Match_Genome	33	343.95
Rfam-DNA_Match_Genome	34	362.53
Rfam-DNA_Match_Genome	35	536.87
Rfam-DNA_Match_Genome	36	529.03
Rfam-DNA_Match_Genome	37	561.75
Rfam-DNA_Match_Genome	38	1140.81
Rfam-DNA_Match_Genome	39	514.94
Rfam-DNA_Match_Genome	40	1772.70
Rfam-DNA_Match_Genome	41	1081.74
Rfam-DNA_Match_Genome	42	4787.29
Rfam-DNA_Match_Genome	43	1197.12
Rfam-DNA_Match_Genome	44	2669.21
Rfam-DNA_Match_Genome	45	243.61
Rfam-gene_region_Match_Genome	15	184.84
Rfam-gene_region_Match_Genome	16	37.63
Rfam-gene_region_Match_Genome	17	58.10
Rfam-gene_region_Match_Genome	18	25.51
Rfam-gene_region_Match_Genome	19	20.10
Rfam-gene_region_Match_Genome	20	7.56
Rfam-gene_region_Match_Genome	21	8.59
Rfam-gene_region_Match_Genome	22	0.02
Rfam-gene_region_Match_Genome	25	0.03
Rfam-gene_region_Match_Genome	26	0.01
Rfam-gene_region_Match_Genome	27	0.01
Rfam-gene_region_Match_Genome	30	0.01
Rfam-gene_region_Match_Genome	36	0.11
Rfam-mRNA_Match_Genome	15	129.14
Rfam-mRNA_Match_Genome	16	91.36
Rfam-mRNA_Match_Genome	17	61.87
Rfam-mRNA_Match_Genome	18	61.07
Rfam-mRNA_Match_Genome	19	60.34
Rfam-mRNA_Match_Genome	20	37.53
Rfam-mRNA_Match_Genome	21	30.07
Rfam-mRNA_Match_Genome	22	29.29
Rfam-mRNA_Match_Genome	23	31.68
Rfam-mRNA_Match_Genome	24	11.12
Rfam-mRNA_Match_Genome	25	17.83
Rfam-mRNA_Match_Genome	26	11.84
Rfam-mRNA_Match_Genome	27	11.08
Rfam-mRNA_Match_Genome	28	43.24
Rfam-mRNA_Match_Genome	29	316.82
Rfam-mRNA_Match_Genome	30	632.58
Rfam-mRNA_Match_Genome	31	246.33
Rfam-mRNA_Match_Genome	32	120.65
Rfam-mRNA_Match_Genome	33	27.95
Rfam-mRNA_Match_Genome	34	25.86
Rfam-mRNA_Match_Genome	35	34.71
Rfam-mRNA_Match_Genome	36	46.25
Rfam-mRNA_Match_Genome	37	45.78
Rfam-mRNA_Match_Genome	38	79.99
Rfam-mRNA_Match_Genome	39	32.87
Rfam-mRNA_Match_Genome	40	93.41
Rfam-mRNA_Match_Genome	41	71.54
Rfam-mRNA_Match_Genome	42	174.95
Rfam-mRNA_Match_Genome	43	94.93
Rfam-mRNA_Match_Genome	44	88.03
Rfam-mRNA_Match_Genome	45	8.86
Rfam-mt_DNA_Match_Genome	15	277.00
Rfam-mt_DNA_Match_Genome	16	193.01
Rfam-mt_DNA_Match_Genome	17	227.77
Rfam-mt_DNA_Match_Genome	18	14.19
Rfam-mt_DNA_Match_Genome	19	8.39
Rfam-mt_DNA_Match_Genome	20	13.31
Rfam-mt_DNA_Match_Genome	21	5.72
Rfam-mt_DNA_Match_Genome	22	19.55
Rfam-mt_DNA_Match_Genome	23	41.41
Rfam-mt_DNA_Match_Genome	24	115.76
Rfam-mt_DNA_Match_Genome	25	91.29
Rfam-mt_DNA_Match_Genome	26	59.29
Rfam-mt_DNA_Match_Genome	27	326.67
Rfam-mt_DNA_Match_Genome	28	34.88
Rfam-mt_DNA_Match_Genome	31	8.59
Rfam-mt_DNA_Match_Genome	32	7.53
Rfam-mt_DNA_Match_Genome	33	12.24
Rfam-mt_DNA_Match_Genome	34	22.75
Rfam-mt_DNA_Match_Genome	35	16.94
Rfam-mt_DNA_Match_Genome	36	12.24
Rfam-mt_DNA_Match_Genome	37	88.52
Rfam-mt_DNA_Match_Genome	38	41.47
Rfam-mt_DNA_Match_Genome	39	39.53
Rfam-mt_DNA_Match_Genome	40	75.29
Rfam-mt_DNA_Match_Genome	41	271.13
Rfam-mt_DNA_Match_Genome	42	158.20
Rfam-mt_DNA_Match_Genome	43	167.77
Rfam-mt_DNA_Match_Genome	44	859.32
Rfam-mt_DNA_Match_Genome	45	166.59
Rfam-other_Match_Genome	15	214.66
Rfam-other_Match_Genome	16	50.73
Rfam-other_Match_Genome	17	68.27
Rfam-other_Match_Genome	18	25.27
Rfam-other_Match_Genome	19	21.14
Rfam-other_Match_Genome	20	8.21
Rfam-other_Match_Genome	21	8.79
Rfam-other_Match_Genome	22	1.38
Rfam-other_Match_Genome	23	0.21
Rfam-other_Match_Genome	24	0.48
Rfam-other_Match_Genome	25	1.01
Rfam-other_Match_Genome	26	0.09
Rfam-other_Match_Genome	27	0.79
Rfam-other_Match_Genome	29	0.67
Rfam-other_Match_Genome	31	0.67
Rfam-other_Match_Genome	32	0.05
Rfam-other_Match_Genome	33	0.10
Rfam-other_Match_Genome	35	0.05
Rfam-other_Match_Genome	38	0.08
Rfam-other_Match_Genome	39	0.16
Rfam-other_Match_Genome	43	0.03
Rfam-other_RNA_Match_Genome	15	1561.62
Rfam-other_RNA_Match_Genome	16	1599.27
Rfam-other_RNA_Match_Genome	17	1377.85
Rfam-other_RNA_Match_Genome	18	732.33
Rfam-other_RNA_Match_Genome	19	326.50
Rfam-other_RNA_Match_Genome	20	142.50
Rfam-other_RNA_Match_Genome	21	29.00
Rfam-other_RNA_Match_Genome	22	14.00
Rfam-other_RNA_Match_Genome	23	4.00
Rfam-pseudogene_Match_Genome	15	0.01
Rfam-pseudogene_Match_Genome	16	0.02
Rfam-pseudogene_Match_Genome	36	0.11
Rfam-rRNA_Match_Genome	15	52.53
Rfam-rRNA_Match_Genome	16	57.79
Rfam-rRNA_Match_Genome	17	46.84
Rfam-rRNA_Match_Genome	18	33.49
Rfam-rRNA_Match_Genome	19	32.31
Rfam-rRNA_Match_Genome	20	21.42
Rfam-rRNA_Match_Genome	21	18.17
Rfam-rRNA_Match_Genome	22	18.89
Rfam-rRNA_Match_Genome	23	17.77
Rfam-rRNA_Match_Genome	24	8.15
Rfam-rRNA_Match_Genome	25	9.05
Rfam-rRNA_Match_Genome	26	6.26
Rfam-rRNA_Match_Genome	27	7.30
Rfam-rRNA_Match_Genome	28	23.11
Rfam-rRNA_Match_Genome	29	158.88
Rfam-rRNA_Match_Genome	30	316.73
Rfam-rRNA_Match_Genome	31	125.23
Rfam-rRNA_Match_Genome	32	60.91
Rfam-rRNA_Match_Genome	33	15.76
Rfam-rRNA_Match_Genome	34	13.86
Rfam-rRNA_Match_Genome	35	24.43
Rfam-rRNA_Match_Genome	36	24.27
Rfam-rRNA_Match_Genome	37	24.95
Rfam-rRNA_Match_Genome	38	46.65
Rfam-rRNA_Match_Genome	39	22.51
Rfam-rRNA_Match_Genome	40	64.59
Rfam-rRNA_Match_Genome	41	41.59
Rfam-rRNA_Match_Genome	42	157.56
Rfam-rRNA_Match_Genome	43	49.16
Rfam-rRNA_Match_Genome	44	84.44
Rfam-rRNA_Match_Genome	45	6.94
Rfam-snRNA_Match_Genome	18	1.00
Rfam-snoRNA_Match_Genome	15	0.18
Rfam-snoRNA_Match_Genome	16	0.83
Rfam-tRNA_Match_Genome	15	28.08
Rfam-tRNA_Match_Genome	16	18.83
Rfam-tRNA_Match_Genome	17	4.50
Rfam-tRNA_Match_Genome	18	4.00
Rfam-tRNA_Match_Genome	19	4.00
Rfam-DNA_Unmatch_Genome	15	29.00
Rfam-DNA_Unmatch_Genome	16	3115.55
Rfam-DNA_Unmatch_Genome	17	2902.13
Rfam-DNA_Unmatch_Genome	18	8963.07
Rfam-DNA_Unmatch_Genome	19	11322.40
Rfam-DNA_Unmatch_Genome	20	14929.18
Rfam-DNA_Unmatch_Genome	21	14137.14
Rfam-DNA_Unmatch_Genome	22	12481.88
Rfam-DNA_Unmatch_Genome	23	10776.24
Rfam-DNA_Unmatch_Genome	24	9387.93
Rfam-DNA_Unmatch_Genome	25	7848.31
Rfam-DNA_Unmatch_Genome	26	6567.25
Rfam-DNA_Unmatch_Genome	27	6089.36
Rfam-DNA_Unmatch_Genome	28	5366.59
Rfam-DNA_Unmatch_Genome	29	4555.58
Rfam-DNA_Unmatch_Genome	30	4247.99
Rfam-DNA_Unmatch_Genome	31	3721.24
Rfam-DNA_Unmatch_Genome	32	3073.22
Rfam-DNA_Unmatch_Genome	33	2641.91
Rfam-DNA_Unmatch_Genome	34	2334.27
Rfam-DNA_Unmatch_Genome	35	1994.81
Rfam-DNA_Unmatch_Genome	36	1870.18
Rfam-DNA_Unmatch_Genome	37	1951.96
Rfam-DNA_Unmatch_Genome	38	1680.35
Rfam-DNA_Unmatch_Genome	39	1334.32
Rfam-DNA_Unmatch_Genome	40	1198.19
Rfam-DNA_Unmatch_Genome	41	1152.34
Rfam-DNA_Unmatch_Genome	42	826.40
Rfam-DNA_Unmatch_Genome	43	1005.01
Rfam-DNA_Unmatch_Genome	44	712.24
Rfam-DNA_Unmatch_Genome	45	640.32
Rfam-gene_region_Unmatch_Genome	17	1.36
Rfam-gene_region_Unmatch_Genome	18	12.76
Rfam-gene_region_Unmatch_Genome	19	54.27
Rfam-gene_region_Unmatch_Genome	20	235.03
Rfam-gene_region_Unmatch_Genome	21	112.13
Rfam-gene_region_Unmatch_Genome	22	32.59
Rfam-gene_region_Unmatch_Genome	23	27.67
Rfam-gene_region_Unmatch_Genome	24	23.09
Rfam-gene_region_Unmatch_Genome	25	8.19
Rfam-gene_region_Unmatch_Genome	26	10.98
Rfam-gene_region_Unmatch_Genome	27	7.03
Rfam-gene_region_Unmatch_Genome	28	7.55
Rfam-gene_region_Unmatch_Genome	29	6.37
Rfam-gene_region_Unmatch_Genome	30	16.71
Rfam-gene_region_Unmatch_Genome	31	1.60
Rfam-gene_region_Unmatch_Genome	32	2.78
Rfam-gene_region_Unmatch_Genome	33	9.29
Rfam-gene_region_Unmatch_Genome	34	0.69
Rfam-gene_region_Unmatch_Genome	35	0.54
Rfam-gene_region_Unmatch_Genome	36	0.12
Rfam-gene_region_Unmatch_Genome	37	0.85
Rfam-gene_region_Unmatch_Genome	38	0.32
Rfam-gene_region_Unmatch_Genome	39	0.47
Rfam-gene_region_Unmatch_Genome	40	1.28
Rfam-gene_region_Unmatch_Genome	41	0.20
Rfam-gene_region_Unmatch_Genome	42	1.04
Rfam-gene_region_Unmatch_Genome	43	0.09
Rfam-gene_region_Unmatch_Genome	44	0.26
Rfam-mRNA_Unmatch_Genome	16	0.71
Rfam-mRNA_Unmatch_Genome	17	4.52
Rfam-mRNA_Unmatch_Genome	18	20.02
Rfam-mRNA_Unmatch_Genome	19	31.23
Rfam-mRNA_Unmatch_Genome	20	20.60
Rfam-mRNA_Unmatch_Genome	21	36.16
Rfam-mRNA_Unmatch_Genome	22	43.69
Rfam-mRNA_Unmatch_Genome	23	61.80
Rfam-mRNA_Unmatch_Genome	24	70.04
Rfam-mRNA_Unmatch_Genome	25	62.53
Rfam-mRNA_Unmatch_Genome	26	75.86
Rfam-mRNA_Unmatch_Genome	27	43.66
Rfam-mRNA_Unmatch_Genome	28	55.79
Rfam-mRNA_Unmatch_Genome	29	53.52
Rfam-mRNA_Unmatch_Genome	30	58.60
Rfam-mRNA_Unmatch_Genome	31	27.91
Rfam-mRNA_Unmatch_Genome	32	77.39
Rfam-mRNA_Unmatch_Genome	33	43.46
Rfam-mRNA_Unmatch_Genome	34	36.29
Rfam-mRNA_Unmatch_Genome	35	30.37
Rfam-mRNA_Unmatch_Genome	36	32.45
Rfam-mRNA_Unmatch_Genome	37	26.62
Rfam-mRNA_Unmatch_Genome	38	28.70
Rfam-mRNA_Unmatch_Genome	39	26.02
Rfam-mRNA_Unmatch_Genome	40	24.19
Rfam-mRNA_Unmatch_Genome	41	18.72
Rfam-mRNA_Unmatch_Genome	42	11.41
Rfam-mRNA_Unmatch_Genome	43	8.09
Rfam-mRNA_Unmatch_Genome	44	7.26
Rfam-mRNA_Unmatch_Genome	45	4.24
Rfam-mt_DNA_Unmatch_Genome	18	120.00
Rfam-mt_DNA_Unmatch_Genome	19	154.00
Rfam-mt_DNA_Unmatch_Genome	20	45.00
Rfam-mt_DNA_Unmatch_Genome	21	77.67
Rfam-mt_DNA_Unmatch_Genome	22	54.00
Rfam-mt_DNA_Unmatch_Genome	23	87.00
Rfam-mt_DNA_Unmatch_Genome	24	312.00
Rfam-mt_DNA_Unmatch_Genome	25	31.00
Rfam-mt_DNA_Unmatch_Genome	26	106.00
Rfam-mt_DNA_Unmatch_Genome	27	10.71
Rfam-mt_DNA_Unmatch_Genome	28	28.00
Rfam-mt_DNA_Unmatch_Genome	29	15.00
Rfam-mt_DNA_Unmatch_Genome	30	9.00
Rfam-mt_DNA_Unmatch_Genome	31	128.00
Rfam-mt_DNA_Unmatch_Genome	32	79.00
Rfam-mt_DNA_Unmatch_Genome	33	21.00
Rfam-mt_DNA_Unmatch_Genome	34	19.00
Rfam-mt_DNA_Unmatch_Genome	35	1.00
Rfam-mt_DNA_Unmatch_Genome	36	6.00
Rfam-mt_DNA_Unmatch_Genome	37	19.00
Rfam-mt_DNA_Unmatch_Genome	38	2.00
Rfam-mt_DNA_Unmatch_Genome	39	12.00
Rfam-mt_DNA_Unmatch_Genome	40	56.50
Rfam-mt_DNA_Unmatch_Genome	41	0.50
Rfam-mt_DNA_Unmatch_Genome	42	3.00
Rfam-mt_DNA_Unmatch_Genome	43	3.00
Rfam-mt_DNA_Unmatch_Genome	44	8.00
Rfam-mt_DNA_Unmatch_Genome	45	6.00
Rfam-other_Unmatch_Genome	17	1.36
Rfam-other_Unmatch_Genome	18	9.24
Rfam-other_Unmatch_Genome	19	50.63
Rfam-other_Unmatch_Genome	20	236.00
Rfam-other_Unmatch_Genome	21	107.77
Rfam-other_Unmatch_Genome	22	29.64
Rfam-other_Unmatch_Genome	23	14.24
Rfam-other_Unmatch_Genome	24	26.99
Rfam-other_Unmatch_Genome	25	4.34
Rfam-other_Unmatch_Genome	26	6.60
Rfam-other_Unmatch_Genome	27	10.34
Rfam-other_Unmatch_Genome	28	7.92
Rfam-other_Unmatch_Genome	29	4.36
Rfam-other_Unmatch_Genome	30	3.54
Rfam-other_Unmatch_Genome	31	2.94
Rfam-other_Unmatch_Genome	32	3.61
Rfam-other_Unmatch_Genome	33	9.29
Rfam-other_Unmatch_Genome	34	2.52
Rfam-other_Unmatch_Genome	35	1.04
Rfam-other_Unmatch_Genome	37	1.85
Rfam-other_Unmatch_Genome	38	0.32
Rfam-other_Unmatch_Genome	39	0.47
Rfam-other_Unmatch_Genome	40	0.43
Rfam-other_Unmatch_Genome	42	0.38
Rfam-other_Unmatch_Genome	43	0.09
Rfam-other_Unmatch_Genome	44	0.09
Rfam-other_RNA_Unmatch_Genome	15	10.00
Rfam-other_RNA_Unmatch_Genome	16	120.50
Rfam-other_RNA_Unmatch_Genome	17	487.00
Rfam-other_RNA_Unmatch_Genome	18	881.50
Rfam-other_RNA_Unmatch_Genome	19	943.00
Rfam-other_RNA_Unmatch_Genome	20	969.50
Rfam-other_RNA_Unmatch_Genome	21	916.50
Rfam-other_RNA_Unmatch_Genome	22	802.00
Rfam-other_RNA_Unmatch_Genome	23	794.50
Rfam-other_RNA_Unmatch_Genome	24	660.50
Rfam-other_RNA_Unmatch_Genome	25	578.50
Rfam-other_RNA_Unmatch_Genome	26	516.50
Rfam-other_RNA_Unmatch_Genome	27	493.00
Rfam-other_RNA_Unmatch_Genome	28	382.00
Rfam-other_RNA_Unmatch_Genome	29	314.50
Rfam-other_RNA_Unmatch_Genome	30	272.50
Rfam-other_RNA_Unmatch_Genome	31	229.50
Rfam-other_RNA_Unmatch_Genome	32	163.50
Rfam-other_RNA_Unmatch_Genome	33	170.50
Rfam-other_RNA_Unmatch_Genome	34	151.00
Rfam-other_RNA_Unmatch_Genome	35	133.50
Rfam-other_RNA_Unmatch_Genome	36	136.50
Rfam-other_RNA_Unmatch_Genome	37	132.00
Rfam-other_RNA_Unmatch_Genome	38	63.00
Rfam-other_RNA_Unmatch_Genome	39	113.00
Rfam-other_RNA_Unmatch_Genome	40	81.50
Rfam-other_RNA_Unmatch_Genome	41	61.50
Rfam-other_RNA_Unmatch_Genome	42	49.00
Rfam-other_RNA_Unmatch_Genome	43	43.00
Rfam-other_RNA_Unmatch_Genome	44	38.00
Rfam-other_RNA_Unmatch_Genome	45	43.00
Rfam-rRNA_Unmatch_Genome	16	0.24
Rfam-rRNA_Unmatch_Genome	17	19.62
Rfam-rRNA_Unmatch_Genome	18	19.07
Rfam-rRNA_Unmatch_Genome	19	35.47
Rfam-rRNA_Unmatch_Genome	20	23.69
Rfam-rRNA_Unmatch_Genome	21	34.62
Rfam-rRNA_Unmatch_Genome	22	31.20
Rfam-rRNA_Unmatch_Genome	23	35.55
Rfam-rRNA_Unmatch_Genome	24	49.46
Rfam-rRNA_Unmatch_Genome	25	42.13
Rfam-rRNA_Unmatch_Genome	26	61.81
Rfam-rRNA_Unmatch_Genome	27	38.89
Rfam-rRNA_Unmatch_Genome	28	55.15
Rfam-rRNA_Unmatch_Genome	29	35.67
Rfam-rRNA_Unmatch_Genome	30	34.67
Rfam-rRNA_Unmatch_Genome	31	25.81
Rfam-rRNA_Unmatch_Genome	32	44.50
Rfam-rRNA_Unmatch_Genome	33	35.55
Rfam-rRNA_Unmatch_Genome	34	29.23
Rfam-rRNA_Unmatch_Genome	35	22.74
Rfam-rRNA_Unmatch_Genome	36	35.74
Rfam-rRNA_Unmatch_Genome	37	53.71
Rfam-rRNA_Unmatch_Genome	38	30.30
Rfam-rRNA_Unmatch_Genome	39	28.73
Rfam-rRNA_Unmatch_Genome	40	27.91
Rfam-rRNA_Unmatch_Genome	41	33.74
Rfam-rRNA_Unmatch_Genome	42	14.77
Rfam-rRNA_Unmatch_Genome	43	13.71
Rfam-rRNA_Unmatch_Genome	44	9.15
Rfam-rRNA_Unmatch_Genome	45	12.44
Rfam-snRNA_Unmatch_Genome	28	1.00
Rfam-tRNA_Unmatch_Genome	18	0.33
Rfam-tRNA_Unmatch_Genome	19	1.00
Rfam-tRNA_Unmatch_Genome	21	2.00
Rfam-tRNA_Unmatch_Genome	22	2.00
Rfam-tRNA_Unmatch_Genome	27	2.00
Rfam-tRNA_Unmatch_Genome	44	1.00
Unannotated_Match_Genome	15	3983
Unannotated_Match_Genome	16	25051
Unannotated_Match_Genome	17	37696
Unannotated_Match_Genome	18	41220
Unannotated_Match_Genome	19	31426
Unannotated_Match_Genome	20	17766
Unannotated_Match_Genome	21	9113
Unannotated_Match_Genome	22	6169
Unannotated_Match_Genome	23	4917
Unannotated_Match_Genome	24	4692
Unannotated_Match_Genome	25	4800
Unannotated_Match_Genome	26	5343
Unannotated_Match_Genome	27	7230
Unannotated_Match_Genome	28	8090
Unannotated_Match_Genome	29	9538
Unannotated_Match_Genome	30	11198
Unannotated_Match_Genome	31	13781
Unannotated_Match_Genome	32	14096
Unannotated_Match_Genome	33	14376
Unannotated_Match_Genome	34	13741
Unannotated_Match_Genome	35	13926
Unannotated_Match_Genome	36	12633
Unannotated_Match_Genome	37	11672
Unannotated_Match_Genome	38	13046
Unannotated_Match_Genome	39	14181
Unannotated_Match_Genome	40	12356
Unannotated_Match_Genome	41	74053
Unannotated_Match_Genome	42	19400
Unannotated_Match_Genome	43	16339
Unannotated_Match_Genome	44	9906
Unannotated_Match_Genome	45	9071
Unannotated_Unmatch_Genome	15	147
Unannotated_Unmatch_Genome	16	2293
Unannotated_Unmatch_Genome	17	9847
Unannotated_Unmatch_Genome	18	24349
Unannotated_Unmatch_Genome	19	43103
Unannotated_Unmatch_Genome	20	57789
Unannotated_Unmatch_Genome	21	62925
Unannotated_Unmatch_Genome	22	61227
Unannotated_Unmatch_Genome	23	56532
Unannotated_Unmatch_Genome	24	57692
Unannotated_Unmatch_Genome	25	53262
Unannotated_Unmatch_Genome	26	49292
Unannotated_Unmatch_Genome	27	52661
Unannotated_Unmatch_Genome	28	60837
Unannotated_Unmatch_Genome	29	55866
Unannotated_Unmatch_Genome	30	54865
Unannotated_Unmatch_Genome	31	63420
Unannotated_Unmatch_Genome	32	68395
Unannotated_Unmatch_Genome	33	61559
Unannotated_Unmatch_Genome	34	54542
Unannotated_Unmatch_Genome	35	51056
Unannotated_Unmatch_Genome	36	41019
Unannotated_Unmatch_Genome	37	39485
Unannotated_Unmatch_Genome	38	50106
Unannotated_Unmatch_Genome	39	39200
Unannotated_Unmatch_Genome	40	49258
Unannotated_Unmatch_Genome	41	87658
Unannotated_Unmatch_Genome	42	121967
Unannotated_Unmatch_Genome	43	70439
Unannotated_Unmatch_Genome	44	39263
Unannotated_Unmatch_Genome	45	22488
