symbol	tx_id	tx_biotype	exon_id	exon_rank
1700065L07Rik	1700065L07Rik	lincRNA	NA	NA
1700065O20Rik	1700065O20Rik	lincRNA	NA	NA
1700066B17Rik	1700066B17Rik	lincRNA	NA	NA
1700066B19Rik	1700066B19Rik	protein_coding	NA	NA
1700066C05Rik	1700066C05Rik	lincRNA	NA	NA
1700066J03Rik	1700066J03Rik	processed_transcript	NA	NA
1700066M21Rik	1700066M21Rik	protein_coding	NA	NA
1700066N21Rik	1700066N21Rik	antisense	NA	NA
1700066O22Rik	1700066O22Rik	lincRNA	NA	NA
1700067G17Rik	1700067G17Rik	lincRNA	NA	NA
1700067K01Rik	1700067K01Rik	protein_coding	NA	NA
1700067P10Rik	1700067P10Rik	protein_coding	NA	NA
1700067P10Rik	1700067P10Rik	protein_coding	NA	NA
1700069B07Rik	1700069B07Rik	antisense	NA	NA
1700069L16Rik	1700069L16Rik	protein_coding	NA	NA
1700069P05Rik	1700069P05Rik	lincRNA	NA	NA
1700071G01Rik	1700071G01Rik	antisense	NA	NA
1700071K01Rik	1700071K01Rik	processed_pseudogene	NA	NA
1700071M16Rik	1700071M16Rik	antisense	NA	NA
1700072B07Rik	1700072B07Rik	lincRNA	NA	NA
1700072G22Rik	1700072G22Rik	lincRNA	NA	NA
1700072O05Rik	1700072O05Rik	lincRNA	NA	NA
1700073E17Rik	1700073E17Rik	transcribed_processed_pseudogene	NA	NA
1700074A21Rik	1700074A21Rik	TEC	NA	NA
1700074H08Rik	1700074H08Rik	lincRNA	NA	NA
1700074P13Rik	1700074P13Rik	protein_coding	NA	NA
1700080C20Rik	1700080C20Rik	lincRNA	NA	NA
1700080N15Rik	1700080N15Rik	antisense	NA	NA
1700080O16Rik	1700080O16Rik	protein_coding	NA	NA
1700081B01Rik	1700081B01Rik	lincRNA	NA	NA
1700081H04Rik	1700081H04Rik	lincRNA	NA	NA
1700081N11Rik	1700081N11Rik	bidirectional_promoter_lncRNA	NA	NA
1700082M22Rik	1700082M22Rik	antisense	NA	NA
1700083H02Rik	1700083H02Rik	lincRNA	NA	NA
1700084C06Rik	1700084C06Rik	antisense	NA	NA
1700084D21Rik	1700084D21Rik	lincRNA	NA	NA
1700084E18Rik	1700084E18Rik	antisense	NA	NA
1700084F23Rik	1700084F23Rik	lincRNA	NA	NA
1700084J12Rik	1700084J12Rik	transcribed_processed_pseudogene	NA	NA
1700084M14Rik	1700084M14Rik	protein_coding	NA	NA
1700085C21Rik	1700085C21Rik	antisense	NA	NA
1700085D07Rik	1700085D07Rik	antisense	NA	NA
1700086D15Rik	1700086D15Rik	protein_coding	NA	NA
1700086L19Rik	1700086L19Rik	transcribed_unitary_pseudogene	NA	NA
1700086O06Rik	1700086O06Rik	lincRNA	NA	NA
1700086P04Rik	1700086P04Rik	lincRNA	NA	NA
1700087I21Rik	1700087I21Rik	lincRNA	NA	NA
1700087M22Rik	1700087M22Rik	antisense	NA	NA
1700088E04Rik	1700088E04Rik	protein_coding	NA	NA
1700091H14Rik	1700091H14Rik	transcribed_processed_pseudogene	NA	NA
1700092C02Rik	1700092C02Rik	lincRNA	NA	NA
1700092C10Rik	1700092C10Rik	antisense	NA	NA
1700092C17Rik	1700092C17Rik	lincRNA	NA	NA
1700092E16Rik	1700092E16Rik	TEC	NA	NA
1700092E19Rik	1700092E19Rik	lincRNA	NA	NA
1700092K14Rik	1700092K14Rik	processed_transcript	NA	NA
1700092M07Rik	1700092M07Rik	protein_coding	NA	NA
1700093J21Rik	1700093J21Rik	bidirectional_promoter_lncRNA	NA	NA
1700093K21Rik	1700093K21Rik	protein_coding	NA	NA
1700094D03Rik	1700094D03Rik	protein_coding	NA	NA
1700094J05Rik	1700094J05Rik	antisense	NA	NA
1700094M23Rik	1700094M23Rik	lincRNA	NA	NA
1700094M24Rik	1700094M24Rik	lincRNA	NA	NA
1700095A13Rik	1700095A13Rik	lincRNA	NA	NA
1700095A21Rik	1700095A21Rik	antisense	NA	NA
1700095B10Rik	1700095B10Rik	antisense	NA	NA
1700095J03Rik	1700095J03Rik	antisense	NA	NA
1700095J07Rik	1700095J07Rik	lincRNA	NA	NA
1700095J12Rik	1700095J12Rik	antisense	NA	NA
1700095K22Rik	1700095K22Rik	lincRNA	NA	NA
1700096J18Rik	1700096J18Rik	lincRNA	NA	NA
1700096K18Rik	1700096K18Rik	lincRNA	NA	NA
1700097M23Rik	1700097M23Rik	TEC	NA	NA
1700097N02Rik	1700097N02Rik	bidirectional_promoter_lncRNA	NA	NA
1700099I09Rik	1700099I09Rik	antisense	NA	NA
1700100I10Rik	1700100I10Rik	lincRNA	NA	NA
1700100L14Rik	1700100L14Rik	antisense	NA	NA
1700101I11Rik	1700101I11Rik	processed_transcript	NA	NA
1700101I19Rik	1700101I19Rik	antisense	NA	NA
1700101O22Rik	1700101O22Rik	lincRNA	NA	NA
1700102F20Rik	1700102F20Rik	TEC	NA	NA
1700102H20Rik	1700102H20Rik	lincRNA	NA	NA
1700102P08Rik	1700102P08Rik	protein_coding	NA	NA
1700104B16Rik	1700104B16Rik	lincRNA	NA	NA
1700104L18Rik	1700104L18Rik	lincRNA	NA	NA
1700105G05Rik	1700105G05Rik	lincRNA	NA	NA
1700105P06Rik	1700105P06Rik	antisense	NA	NA
1700106O07Rik	1700106O07Rik	lincRNA	NA	NA
1700108F19Rik	1700108F19Rik	processed_transcript	NA	NA
1700108J01Rik	1700108J01Rik	antisense	NA	NA
1700108N06Rik	1700108N06Rik	lincRNA	NA	NA
1700108N11Rik	1700108N11Rik	antisense	NA	NA
1700109G14Rik	1700109G14Rik	antisense	NA	NA
1700109G15Rik	1700109G15Rik	lincRNA	NA	NA
1700109H08Rik	1700109H08Rik	protein_coding	NA	NA
1700109I08Rik	1700109I08Rik	lincRNA	NA	NA
1700109K24Rik	1700109K24Rik	antisense	NA	NA
1700110C19Rik	1700110C19Rik	lincRNA	NA	NA
1700110I01Rik	1700110I01Rik	lincRNA	NA	NA
1700110I07Rik	1700110I07Rik	lincRNA	NA	NA
1700110K17Rik	1700110K17Rik	antisense	NA	NA
1700111E14Rik	1700111E14Rik	antisense	NA	NA
1700111N16Rik	1700111N16Rik	antisense	NA	NA
1700112D23Rik	1700112D23Rik	antisense	NA	NA
1700112H15Rik	1700112H15Rik	lincRNA	NA	NA
1700112J05Rik	1700112J05Rik	lincRNA	NA	NA
1700112J16Rik	1700112J16Rik	lincRNA	NA	NA
1700112K13Rik	1700112K13Rik	lincRNA	NA	NA
1700112L15Rik	1700112L15Rik	TEC	NA	NA
1700112M02Rik	1700112M02Rik	lincRNA	NA	NA
1700113A16Rik	1700113A16Rik	antisense	NA	NA
1700113B09Rik	1700113B09Rik	lincRNA	NA	NA
1700113B19Rik	1700113B19Rik	TEC	NA	NA
1700113H08Rik	1700113H08Rik	protein_coding	NA	NA
1700116B05Rik	1700116B05Rik	lincRNA	NA	NA
1700116H05Rik	1700116H05Rik	lincRNA	NA	NA
1700119H24Rik	1700119H24Rik	antisense	NA	NA
1700119I11Rik	1700119I11Rik	antisense	NA	NA
1700120B22Rik	1700120B22Rik	bidirectional_promoter_lncRNA	NA	NA
1700120C14Rik	1700120C14Rik	processed_transcript	NA	NA
1700120C18Rik	1700120C18Rik	lincRNA	NA	NA
1700120E14Rik	1700120E14Rik	antisense	NA	NA
1700120G07Rik	1700120G07Rik	lincRNA	NA	NA
1700120G11Rik	1700120G11Rik	lincRNA	NA	NA
1700120K04Rik	1700120K04Rik	antisense	NA	NA
1700120O09Rik	1700120O09Rik	processed_transcript	NA	NA
1700121C08Rik	1700121C08Rik	antisense	NA	NA
1700121L03Rik	1700121L03Rik	lincRNA	NA	NA
1700121L16Rik	1700121L16Rik	lincRNA	NA	NA
1700121N20Rik	1700121N20Rik	lincRNA	NA	NA
1700122C19Rik	1700122C19Rik	processed_transcript	NA	NA
1700122C19Rik	1700122C19Rik	lncRNA	NA	NA
1700122D07Rik	1700122D07Rik	antisense	NA	NA
1700122E12Rik	1700122E12Rik	processed_transcript	NA	NA
1700122H20Rik	1700122H20Rik	antisense	NA	NA
1700122O11Rik	1700122O11Rik	protein_coding	NA	NA
1700122O11Rik	1700122O11Rik	protein_coding	NA	NA
1700123J17Rik	1700123J17Rik	lincRNA	NA	NA
1700123K08Rik	1700123K08Rik	protein_coding	NA	NA
1700123L14Rik	1700123L14Rik	protein_coding	NA	NA
1700123M08Rik	1700123M08Rik	processed_transcript	NA	NA
1700123O12Rik	1700123O12Rik	lincRNA	NA	NA
1700123O20Rik	1700123O20Rik	protein_coding	NA	NA
1700123O21Rik	1700123O21Rik	sense_intronic	NA	NA
1700124L16Rik	1700124L16Rik	antisense	NA	NA
1700124M09Rik	1700124M09Rik	lincRNA	NA	NA
1700125G02Rik	1700125G02Rik	antisense	NA	NA
1700125G22Rik	1700125G22Rik	lincRNA	NA	NA
1700125H03Rik	1700125H03Rik	antisense	NA	NA
1700125H20Rik	1700125H20Rik	protein_coding	NA	NA
1700126A01Rik	1700126A01Rik	lincRNA	NA	NA
1700126G02Rik	1700126G02Rik	antisense	NA	NA
1700126H18Rik	1700126H18Rik	antisense	NA	NA
1700127F24Rik	1700127F24Rik	lincRNA	NA	NA
1700128A07Rik	1700128A07Rik	lincRNA	NA	NA
1700128E19Rik	1700128E19Rik	lincRNA	NA	NA
1700128F08Rik	1700128F08Rik	transcribed_processed_pseudogene	NA	NA
1700128I11Rik	1700128I11Rik	lincRNA	NA	NA
1700129C05Rik	1700129C05Rik	protein_coding	NA	NA
1700129L04Rik	1700129L04Rik	sense_intronic	NA	NA
1810006J02Rik	1810006J02Rik	lincRNA	NA	NA
1810007C17Rik	1810007C17Rik	lincRNA	NA	NA
1810007D17Rik	1810007D17Rik	lincRNA	NA	NA
1810008B01Rik	1810008B01Rik	antisense	NA	NA
1810008I18Rik	1810008I18Rik	lincRNA	NA	NA
1810009A15Rik	1810009A15Rik	protein_coding	NA	NA
1810009J06Rik	1810009J06Rik	protein_coding	NA	NA
1810010H24Rik	1810010H24Rik	protein_coding	NA	NA
1810010K12Rik	1810010K12Rik	processed_transcript	NA	NA
1810012K08Rik	1810012K08Rik	lincRNA	NA	NA
1810012K16Rik	1810012K16Rik	lincRNA	NA	NA
1810013D15Rik	1810013D15Rik	antisense	NA	NA
1810013L24Rik	1810013L24Rik	protein_coding	NA	NA
1810014B01Rik	1810014B01Rik	transcribed_unprocessed_pseudogene	NA	NA
1810014P07Rik	1810014P07Rik	bidirectional_promoter_lncRNA	NA	NA
1810017P11Rik	1810017P11Rik	TEC	NA	NA
1810018F18Rik	1810018F18Rik	transcribed_unprocessed_pseudogene	NA	NA
1810019D21Rik	1810019D21Rik	processed_transcript	NA	NA
1810019N24Rik	1810019N24Rik	lincRNA	NA	NA
1810020O05Rik	1810020O05Rik	protein_coding	NA	NA
1810021B22Rik	1810021B22Rik	antisense	NA	NA
1810024B03Rik	1810024B03Rik	protein_coding	NA	NA
1810026B05Rik	1810026B05Rik	processed_transcript	NA	NA
1810028F09Rik	1810028F09Rik	lincRNA	NA	NA
1810030O07Rik	1810030O07Rik	protein_coding	NA	NA
1810034E14Rik	1810034E14Rik	antisense	NA	NA
1810035K13Rik	1810035K13Rik	lincRNA	NA	NA
1810037I17Rik	1810037I17Rik	protein_coding	NA	NA
1810041H14Rik	1810041H14Rik	antisense	NA	NA
1810044D09Rik	1810044D09Rik	lincRNA	NA	NA
1810044K17Rik	1810044K17Rik	lincRNA	NA	NA
1810046K07Rik	1810046K07Rik	protein_coding	NA	NA
1810049I09Rik	1810049I09Rik	lincRNA	NA	NA
1810049J17Rik	1810049J17Rik	protein_coding	NA	NA
1810053B23Rik	1810053B23Rik	processed_transcript	NA	NA
1810055G02Rik	1810055G02Rik	protein_coding	NA	NA
1810058I24Rik	1810058I24Rik	protein_coding	NA	NA
1810058N15Rik	1810058N15Rik	antisense	NA	NA
1810059C17Rik	1810059C17Rik	processed_transcript	NA	NA
1810059H22Rik	1810059H22Rik	processed_transcript	NA	NA
1810062G17Rik	1810062G17Rik	protein_coding	NA	NA
1810062O18Rik	1810062O18Rik	antisense	NA	NA
1810063I02Rik	1810063I02Rik	lincRNA	NA	NA
1810064F22Rik	1810064F22Rik	antisense	NA	NA
1810065E05Rik	1810065E05Rik	protein_coding	NA	NA
1810073O08Rik	1810073O08Rik	lincRNA	NA	NA
2010001A14Rik	2010001A14Rik	processed_transcript	NA	NA
2010001K21Rik	2010001K21Rik	processed_transcript	NA	NA
2010001M07Rik	2010001M07Rik	antisense	NA	NA
2010003K11Rik	2010003K11Rik	protein_coding	NA	NA
2010007H06Rik	2010007H06Rik	antisense	NA	NA
2010008C14Rik	2010008C14Rik	TEC	NA	NA
2010009K17Rik	2010009K17Rik	antisense	NA	NA
2010010A06Rik	2010010A06Rik	transcribed_processed_pseudogene	NA	NA
2010013B24Rik	2010013B24Rik	lincRNA	NA	NA
2010016I18Rik	2010016I18Rik	processed_transcript	NA	NA
2010103J01Rik	2010103J01Rik	antisense	NA	NA
2010106C02Rik	2010106C02Rik	antisense	NA	NA
2010106E10Rik	2010106E10Rik	protein_coding	NA	NA
2010106G04Rik	2010106G04Rik	bidirectional_promoter_lncRNA	NA	NA
2010109A12Rik	2010109A12Rik	protein_coding	NA	NA
2010109P13Rik	2010109P13Rik	TEC	NA	NA
2010110E17Rik	2010110E17Rik	lincRNA	NA	NA
2010110G14Rik	2010110G14Rik	lincRNA	NA	NA
2010110K18Rik	2010110K18Rik	lincRNA	NA	NA
2010203P06Rik	2010203P06Rik	lincRNA	NA	NA
2010204K13Rik	2010204K13Rik	processed_transcript	NA	NA
2010300C02Rik	2010300C02Rik	protein_coding	NA	NA
2010308F09Rik	2010308F09Rik	lincRNA	NA	NA
2010309G21Rik	2010309G21Rik	antisense	NA	NA
2010310C07Rik	2010310C07Rik	antisense	NA	NA
2010315B03Rik	2010315B03Rik	protein_coding	NA	NA
2010315B03Rik	2010315B03Rik	protein_coding	NA	NA
2010320M18Rik	2010320M18Rik	lincRNA	NA	NA
2010320M18Rik	2010320M18Rik	lncRNA	NA	NA
2010320O07Rik	2010320O07Rik	lincRNA	NA	NA
2200002A13Rik	2200002A13Rik	TEC	NA	NA
2200002D01Rik	2200002D01Rik	protein_coding	NA	NA
2200002J24Rik	2200002J24Rik	protein_coding	NA	NA
2200007N16Rik	2200007N16Rik	TEC	NA	NA
2210009P08Rik	2210009P08Rik	TEC	NA	NA
2210010C04Rik	2210010C04Rik	protein_coding	NA	NA
2210011K15Rik	2210011K15Rik	lincRNA	NA	NA
2210016F16Rik	2210016F16Rik	protein_coding	NA	NA
2210016L21Rik	2210016L21Rik	protein_coding	NA	NA
2210017I01Rik	2210017I01Rik	protein_coding	NA	NA
2210020O09Rik	2210020O09Rik	antisense	NA	NA
2210039B01Rik	2210039B01Rik	lincRNA	NA	NA
2210404E10Rik	2210404E10Rik	lincRNA	NA	NA
2210406H18Rik	2210406H18Rik	TEC	NA	NA
2210406O10Rik	2210406O10Rik	lincRNA	NA	NA
2210407C18Rik	2210407C18Rik	protein_coding	NA	NA
2210408F21Rik	2210408F21Rik	processed_transcript	NA	NA
2210408I21Rik	2210408I21Rik	protein_coding	NA	NA
2210409D07Rik	2210409D07Rik	antisense	NA	NA
2210409E12Rik	2210409E12Rik	transcribed_processed_pseudogene	NA	NA
2210411M09Rik	2210411M09Rik	antisense	NA	NA
2210412B16Rik	2210412B16Rik	TEC	NA	NA
2210414B05Rik	2210414B05Rik	lincRNA	NA	NA
2210414F02Rik	2210414F02Rik	lincRNA	NA	NA
2210417A02Rik	2210417A02Rik	lincRNA	NA	NA
2210418O10Rik	2210418O10Rik	protein_coding	NA	NA
2210420H20Rik	2210420H20Rik	lincRNA	NA	NA
2300002M23Rik	2300002M23Rik	protein_coding	NA	NA
2300003K06Rik	2300003K06Rik	protein_coding	NA	NA
2300009A05Rik	2300009A05Rik	protein_coding	NA	NA
2310001H17Rik	2310001H17Rik	lincRNA	NA	NA
2310001K20Rik	2310001K20Rik	TEC	NA	NA
2310001K24Rik	2310001K24Rik	antisense	NA	NA
2310002D06Rik	2310002D06Rik	lincRNA	NA	NA
2310002F09Rik	2310002F09Rik	processed_transcript	NA	NA
2310002L09Rik	2310002L09Rik	protein_coding	NA	NA
2310003L06Rik	2310003L06Rik	protein_coding	NA	NA
2310003N18Rik	2310003N18Rik	lincRNA	NA	NA
2310005A03Rik	2310005A03Rik	lincRNA	NA	NA
2310005E17Rik	2310005E17Rik	lincRNA	NA	NA
2310008N11Rik	2310008N11Rik	lincRNA	NA	NA
2310009B15Rik	2310009B15Rik	protein_coding	NA	NA
2310010J17Rik	2310010J17Rik	bidirectional_promoter_lncRNA	NA	NA
2310011J03Rik	2310011J03Rik	protein_coding	NA	NA
2310014F06Rik	2310014F06Rik	bidirectional_promoter_lncRNA	NA	NA
2310015A10Rik	2310015A10Rik	processed_transcript	NA	NA
2310015A16Rik	2310015A16Rik	lincRNA	NA	NA
2310015D24Rik	2310015D24Rik	lincRNA	NA	NA
2310015K22Rik	2310015K22Rik	lincRNA	NA	NA
2310016D03Rik	2310016D03Rik	lincRNA	NA	NA
2310016D23Rik	2310016D23Rik	lincRNA	NA	NA
2310016G11Rik	2310016G11Rik	antisense	NA	NA
2310020H05Rik	2310020H05Rik	lincRNA	NA	NA
2310022A10Rik	2310022A10Rik	protein_coding	NA	NA
2310022B05Rik	2310022B05Rik	protein_coding	NA	NA
2310026I22Rik	2310026I22Rik	antisense	NA	NA
2310026L22Rik	2310026L22Rik	lincRNA	NA	NA
2310030A07Rik	2310030A07Rik	antisense	NA	NA
2310030G06Rik	2310030G06Rik	protein_coding	NA	NA
2310033P09Rik	2310033P09Rik	protein_coding	NA	NA
2310034C09Rik	2310034C09Rik	protein_coding	NA	NA
2310034G01Rik	2310034G01Rik	protein_coding	NA	NA
2310034O05Rik	2310034O05Rik	lincRNA	NA	NA
2310039H08Rik	2310039H08Rik	protein_coding	NA	NA
2310039L15Rik	2310039L15Rik	lincRNA	NA	NA
2310040G07Rik	2310040G07Rik	transcribed_unprocessed_pseudogene	NA	NA
2310040G24Rik	2310040G24Rik	lincRNA	NA	NA
2310043L19Rik	2310043L19Rik	lincRNA	NA	NA
2310043M15Rik	2310043M15Rik	antisense	NA	NA
2310043O21Rik	2310043O21Rik	lincRNA	NA	NA
2310043O21Rik	2310043O21Rik	lncRNA	NA	NA
2310043P16Rik	2310043P16Rik	TEC	NA	NA
2310044K18Rik	2310044K18Rik	antisense	NA	NA
2310046K23Rik	2310046K23Rik	protein_coding	NA	NA
2310047D07Rik	2310047D07Rik	lincRNA	NA	NA
2310050C09Rik	2310050C09Rik	protein_coding	NA	NA
2310057J18Rik	2310057J18Rik	protein_coding	NA	NA
2310057M21Rik	2310057M21Rik	protein_coding	NA	NA
2310057N15Rik	2310057N15Rik	protein_coding	NA	NA
2310058D17Rik	2310058D17Rik	processed_transcript	NA	NA
2310061I04Rik	2310061I04Rik	protein_coding	NA	NA
2310061N02Rik	2310061N02Rik	protein_coding	NA	NA
2310065F04Rik	2310065F04Rik	lincRNA	NA	NA
2310067P03Rik	2310067P03Rik	lincRNA	NA	NA
2310068J16Rik	2310068J16Rik	antisense	NA	NA
2310069B03Rik	2310069B03Rik	lincRNA	NA	NA
2310074N15Rik	2310074N15Rik	lincRNA	NA	NA
2310075C17Rik	2310075C17Rik	lincRNA	NA	NA
2310079G19Rik	2310079G19Rik	protein_coding	NA	NA
2310081O03Rik	2310081O03Rik	lincRNA	NA	NA
2400006E01Rik	2400006E01Rik	lincRNA	NA	NA
2410002F23Rik	2410002F23Rik	protein_coding	NA	NA
2410003I16Rik	2410003I16Rik	lincRNA	NA	NA
2410003L11Rik	2410003L11Rik	processed_transcript	NA	NA
2410004B18Rik	2410004B18Rik	protein_coding	NA	NA
2410004I01Rik	2410004I01Rik	lincRNA	NA	NA
2410004P03Rik	2410004P03Rik	protein_coding	NA	NA
2410006H16Rik	2410006H16Rik	processed_transcript	NA	NA
2410012E07Rik	2410012E07Rik	lincRNA	NA	NA
2410017I17Rik	2410017I17Rik	lincRNA	NA	NA
2410018L13Rik	2410018L13Rik	lincRNA	NA	NA
2410021H03Rik	2410021H03Rik	antisense	NA	NA
2410022M11Rik	2410022M11Rik	bidirectional_promoter_lncRNA	NA	NA
2410024N13Rik	2410024N13Rik	pseudogene	NA	NA
2410080I02Rik	2410080I02Rik	lincRNA	NA	NA
2410124H12Rik	2410124H12Rik	sense_overlapping	NA	NA
2410131K14Rik	2410131K14Rik	protein_coding	NA	NA
2410137M14Rik	2410137M14Rik	protein_coding	NA	NA
2410141K09Rik	2410141K09Rik	protein_coding	NA	NA
2410152P15Rik	2410152P15Rik	lincRNA	NA	NA
2410152P15Rik	2410152P15Rik	lncRNA	NA	NA
2500002B13Rik	2500002B13Rik	processed_transcript	NA	NA
2500004C02Rik	2500004C02Rik	processed_transcript	NA	NA
2510002D24Rik	2510002D24Rik	protein_coding	NA	NA
2510009E07Rik	2510009E07Rik	protein_coding	NA	NA
2510016D11Rik	2510016D11Rik	TEC	NA	NA
2510017J16Rik	2510017J16Rik	antisense	NA	NA
2510039O18Rik	2510039O18Rik	protein_coding	NA	NA
2510046G10Rik	2510046G10Rik	antisense	NA	NA
2600002D14Rik	2600002D14Rik	sense_intronic	NA	NA
2600006K01Rik	2600006K01Rik	antisense	NA	NA
2600014E21Rik	2600014E21Rik	lincRNA	NA	NA
2610001A08Rik	2610001A08Rik	TEC	NA	NA
2610001J05Rik	2610001J05Rik	protein_coding	NA	NA
2610002M06Rik	2610002M06Rik	protein_coding	NA	NA
2610005L07Rik	2610005L07Rik	transcribed_unprocessed_pseudogene	NA	NA
2610008E11Rik	2610008E11Rik	protein_coding	NA	NA
2610011E03Rik	2610011E03Rik	TEC	NA	NA
2610011E03Rik	2610011E03Rik	TEC	NA	NA
2610012C04Rik	2610012C04Rik	TEC	NA	NA
2610016A17Rik	2610016A17Rik	antisense	NA	NA
2610017A05Rik	2610017A05Rik	TEC	NA	NA
2610020C07Rik	2610020C07Rik	antisense	NA	NA
2610021A01Rik	2610021A01Rik	protein_coding	NA	NA
2610024D14Rik	2610024D14Rik	processed_pseudogene	NA	NA
2610027F03Rik	2610027F03Rik	lincRNA	NA	NA
2610027K06Rik	2610027K06Rik	processed_transcript	NA	NA
2610028D06Rik	2610028D06Rik	TEC	NA	NA
2610028E06Rik	2610028E06Rik	lincRNA	NA	NA
2610028H24Rik	2610028H24Rik	protein_coding	NA	NA
2610034O05Rik	2610034O05Rik	TEC	NA	NA
2610035D17Rik	2610035D17Rik	lincRNA	NA	NA
2610035F20Rik	2610035F20Rik	processed_transcript	NA	NA
2610037D02Rik	2610037D02Rik	lincRNA	NA	NA
2610042L04Rik	2610042L04Rik	protein_coding	NA	NA
2610044O15Rik8	2610044O15Rik8	protein_coding	NA	NA
2610105M22Rik	2610105M22Rik	TEC	NA	NA
2610203C22Rik	2610203C22Rik	processed_transcript	NA	NA
2610204G07Rik	2610204G07Rik	antisense	NA	NA
2610206C17Rik	2610206C17Rik	antisense	NA	NA
2610300A13Rik	2610300A13Rik	TEC	NA	NA
2610300M13Rik	2610300M13Rik	lincRNA	NA	NA
2610301B20Rik	2610301B20Rik	protein_coding	NA	NA
2610303G11Rik	2610303G11Rik	lincRNA	NA	NA
2610306M01Rik	2610306M01Rik	bidirectional_promoter_lncRNA	NA	NA
2610306O10Rik	2610306O10Rik	TEC	NA	NA
2610307P16Rik	2610307P16Rik	processed_transcript	NA	NA
2610316D01Rik	2610316D01Rik	processed_transcript	NA	NA
2610318M16Rik	2610318M16Rik	antisense	NA	NA
2610318N02Rik	2610318N02Rik	protein_coding	NA	NA
2610507B11Rik	2610507B11Rik	protein_coding	NA	NA
2610507I01Rik	2610507I01Rik	processed_transcript	NA	NA
2610509F24Rik	2610509F24Rik	TEC	NA	NA
2610528A11Rik	2610528A11Rik	protein_coding	NA	NA
2610528J11Rik	2610528J11Rik	protein_coding	NA	NA
2700029L08Rik	2700029L08Rik	TEC	NA	NA
2700033N17Rik	2700033N17Rik	lincRNA	NA	NA
2700038G22Rik	2700038G22Rik	lincRNA	NA	NA
2700046A07Rik	2700046A07Rik	lincRNA	NA	NA
2700046G09Rik	2700046G09Rik	bidirectional_promoter_lncRNA	NA	NA
2700049A03Rik	2700049A03Rik	protein_coding	NA	NA
2700054A10Rik	2700054A10Rik	lincRNA	NA	NA
2700062C07Rik	2700062C07Rik	protein_coding	NA	NA
2700068H02Rik	2700068H02Rik	antisense	NA	NA
2700069I18Rik	2700069I18Rik	antisense	NA	NA
2700078F05Rik	2700078F05Rik	TEC	NA	NA
2700080J24Rik	2700080J24Rik	TEC	NA	NA
2700081O15Rik	2700081O15Rik	protein_coding	NA	NA
2700089I24Rik	2700089I24Rik	lincRNA	NA	NA
2700097O09Rik	2700097O09Rik	protein_coding	NA	NA
2700099C18Rik	2700099C18Rik	transcribed_unprocessed_pseudogene	NA	NA
2810001G20Rik	2810001G20Rik	antisense	NA	NA
2810002D19Rik	2810002D19Rik	processed_transcript	NA	NA
2810004N23Rik	2810004N23Rik	protein_coding	NA	NA
2810006K23Rik	2810006K23Rik	protein_coding	NA	NA
2810013P06Rik	2810013P06Rik	bidirectional_promoter_lncRNA	NA	NA
2810021J22Rik	2810021J22Rik	protein_coding	NA	NA
2810025M15Rik	2810025M15Rik	transcribed_processed_pseudogene	NA	NA
2810029C07Rik	2810029C07Rik	bidirectional_promoter_lncRNA	NA	NA
2810030D12Rik	2810030D12Rik	bidirectional_promoter_lncRNA	NA	NA
2810032G03Rik	2810032G03Rik	lincRNA	NA	NA
2810039B14Rik	2810039B14Rik	transcribed_unitary_pseudogene	NA	NA
2810047C21Rik1	2810047C21Rik1	transcribed_unprocessed_pseudogene	NA	NA
2810049E08Rik	2810049E08Rik	lincRNA	NA	NA
2810402E24Rik	2810402E24Rik	antisense	NA	NA
2810403D21Rik	2810403D21Rik	processed_transcript	NA	NA
2810403G07Rik	2810403G07Rik	lincRNA	NA	NA
2810404F17Rik	2810404F17Rik	lincRNA	NA	NA
2810404M03Rik	2810404M03Rik	lincRNA	NA	NA
2810405F15Rik	2810405F15Rik	TEC	NA	NA
2810405F17Rik	2810405F17Rik	lincRNA	NA	NA
2810407A14Rik	2810407A14Rik	lincRNA	NA	NA
2810408A11Rik	2810408A11Rik	protein_coding	NA	NA
2810408I11Rik	2810408I11Rik	processed_transcript	NA	NA
2810410L24Rik	2810410L24Rik	processed_transcript	NA	NA
2810414N06Rik	2810414N06Rik	lincRNA	NA	NA
2810428J06Rik	2810428J06Rik	TEC	NA	NA
2810429I04Rik	2810429I04Rik	lincRNA	NA	NA
2810430I11Rik	2810430I11Rik	processed_transcript	NA	NA
2810432F15Rik	2810432F15Rik	antisense	NA	NA
2810432F15Rik	2810432F15Rik	lncRNA	NA	NA
2810433D01Rik	2810433D01Rik	lincRNA	NA	NA
2810442N19Rik	2810442N19Rik	antisense	NA	NA
2810454H06Rik	2810454H06Rik	antisense	NA	NA
2810455O05Rik	2810455O05Rik	lincRNA	NA	NA
2810457G06Rik	2810457G06Rik	antisense	NA	NA
2810459M11Rik	2810459M11Rik	protein_coding	NA	NA
2810471M01Rik	2810471M01Rik	lincRNA	NA	NA
2900002M20Rik	2900002M20Rik	TEC	NA	NA
2900005J15Rik	2900005J15Rik	processed_transcript	NA	NA
2900009J06Rik	2900009J06Rik	antisense	NA	NA
2900018N21Rik	2900018N21Rik	TEC	NA	NA
2900022M07Rik	2900022M07Rik	TEC	NA	NA
2900024D18Rik	2900024D18Rik	TEC	NA	NA
2900026A02Rik	2900026A02Rik	protein_coding	NA	NA
2900027M19Rik	2900027M19Rik	TEC	NA	NA
